ID	Question	Code	Answer	Explanation	Source	Tags
reflection-code-001	What does this retrieve?	"Method m = User.class.getDeclaredMethod("getName");"	A Method object representing 'getName' declared in the User class	getDeclaredMethod() searches specifically within the declared methods of the target class, ignoring inherited methods.	no31_reflection/README.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-002	Explain what this reflection code checks.	"Class<?> clazz = obj.getClass();\nSystem.out.println(clazz.getName() + " " + clazz.isInterface());"	Prints the fully qualified name of the class and whether it is an interface	The Class object represents loaded metadata, letting us query names and modifiers dynamically at runtime.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-003	Compare c1 and c2 in this code. Are they references to the same object?	"Class<String> c1 = String.class;\nClass<?> c2 = Class.forName("java.lang.String");\nSystem.out.println(c1 == c2);"	true	The JVM maintains exactly one Class object reference per class loaded by a ClassLoader.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-004	How do you inspect class modifiers using reflection?	"int mods = String.class.getModifiers();\nSystem.out.println(java.lang.reflect.Modifier.isFinal(mods));"	Extracts modifiers as an integer bitmask and decodes it (prints true for String)	getModifiers() returns a bitmask that contains modifiers such as public, final, or abstract.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-005	Predict if this code throws NoSuchFieldException.	"class Parent { public int x; }\nclass Child extends Parent { private int y; }\nChild.class.getField("y");"	Throws NoSuchFieldException	getField() only searches public fields. Since 'y' is private, it cannot be found. Use getDeclaredField('y') instead.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-006	Predict if this getMethod call successfully resolves the overload.	"class Calc { public void add(int x) {} }\nCalc.class.getMethod("add", Integer.class);"	Throws NoSuchMethodException	You must pass primitive types (int.class) to resolve signatures that expect primitives. Passing wrapper classes (Integer.class) fails.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-007	Predict if this getConstructor call succeeds.	"class Item { public Item(String s) {} }\nItem.class.getConstructor();"	Throws NoSuchMethodException	Since a parameterized constructor is declared, the compiler does not generate the default no-arg constructor.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-008	How do you invoke this static method using reflection?	"class Utils {\n    public static String format(String s) {\n        return s.trim();\n    }\n}"	Method m = Utils.class.getMethod("format", String.class);\nString res = (String) m.invoke(null, " text ");	For static methods, the target instance passed to invoke() should be null.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-009	What is the recommended replacement for Class.newInstance() since Java 9?	"// Deprecated: ArrayList.class.newInstance();"	ArrayList.class.getConstructor().newInstance();	getConstructor().newInstance() is preferred because it wraps checked exceptions inside InvocationTargetException, preserving type-safe exception checks.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-010	What must you call to bypass the private visibility checks here?	"Field f = User.class.getDeclaredField("privateName");\n// Missing call\nf.set(userInstance, "Alice");"	f.setAccessible(true);	Disables visibility modifier checking for this reflective access pointer, allowing read/write of private members.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-011	Why does isAnnotationPresent return false at runtime here?	"@interface MyAnno {}\nclass Task {\n    @MyAnno public void run() {}\n}"	The annotation lacks RetentionPolicy.RUNTIME retention policy	By default, annotation retention is CLASS. It must be explicitly marked with @Retention(RetentionPolicy.RUNTIME) to be visible to reflection.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-012	Explain the performance disadvantage of invoking methods via reflection.	"Method m = Service.class.getMethod("run");\nm.invoke(service);"	It is slower because it bypasses JIT compiler optimizations (like method inlining), requires runtime type-checking, and boxes/unboxes primitives.	Reflective invocation cannot be optimized at compile-time, causing significant CPU overhead compared to direct calls.	no31_reflection/theory/02-advantages-and-disadvantages-of-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-013	How does Spring inject values into private fields without setters?	"@Autowired\nprivate PaymentService paymentService;"	Spring uses reflection to find fields marked with @Autowired, calls setAccessible(true), and sets their values directly.	Spring's DI container scans annotations and injects dependencies dynamically via reflection.	no31_reflection/theory/02-advantages-and-disadvantages-of-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-014	What exception wrapper does Constructor.newInstance() use that Class.newInstance() lacks?	"Constructor.class.newInstance();"	InvocationTargetException	Class.newInstance() propagates checked exceptions directly (sneaky throw), while Constructor.newInstance() wraps them in InvocationTargetException.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-015	What exception is thrown if you query a private field using getField()?	"class Demo { private String secret; }\nDemo.class.getField("secret");"	NoSuchFieldException	getField() only scans public fields. Since 'secret' is private, it throws NoSuchFieldException. Use getDeclaredField() instead.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-016	Can setAccessible(true) be used to modify static final fields in modern JVMs?	"Field f = Class.getDeclaredField("STATIC_FINAL_FIELD");\nf.setAccessible(true);\nf.set(null, newValue);"	No, it throws IllegalAccessException or is ignored on modern JVMs	Modifying static final fields via reflection is restricted by modern JVM security architectures to preserve compiler optimization invariants.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-017	What is printed when invoking this static method reflectively?	"Method m = Math.class.getMethod("max", int.class, int.class);\nSystem.out.println(m.invoke(null, 10, 20));"	20	The target instance is null because max() is a static method. Primitives 10 and 20 are auto-boxed, and the returned 20 is auto-boxed and printed.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-018	What exception is thrown if you pass wrong arguments to Method.invoke()?	"Method m = String.class.getMethod("concat", String.class);\nm.invoke("hello", 42);"	IllegalArgumentException	Passing arguments that do not match the expected parameter type signature triggers an IllegalArgumentException at runtime.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-019	Why do JDK Dynamic Proxies require interface types rather than classes?	"Proxy.newProxyInstance(loader, new Class<?>[]{MyInterface.class}, handler);"	Because Java classes can only inherit from one class, and the generated proxy class already extends java.lang.reflect.Proxy	JDK Dynamic Proxies generate a class that extends Proxy, meaning it must implement interfaces to support custom types due to single inheritance.	no31_reflection/theory/02-advantages-and-disadvantages-of-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-020	What is printed by isAnnotationPresent() for these two annotations?	"@Retention(RetentionPolicy.CLASS) @interface ClassAnno {}\n@Retention(RetentionPolicy.RUNTIME) @interface RuntimeAnno {}\n@ClassAnno @RuntimeAnno class Demo {}\nSystem.out.print(Demo.class.isAnnotationPresent(ClassAnno.class) + " ");\nSystem.out.print(Demo.class.isAnnotationPresent(RuntimeAnno.class));"	false true	Only annotations with RUNTIME retention policy are visible to reflection APIs in the running JVM.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-021	What does this code print?	"System.out.print(Runnable.class.isInterface() + " ");\nSystem.out.print(java.time.Month.class.isEnum());"	true true	isInterface() checks if the Class object represents an interface. isEnum() checks if it is an enum type.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-022	How can reflection instantiate a second instance of this singleton class?	"class Singleton {\n    private static final Singleton INSTANCE = new Singleton();\n    private Singleton() {}\n}"	By fetching the private constructor via getDeclaredConstructor(), calling setAccessible(true), and invoking newInstance()	Disabling access control allows invoking private constructors, breaking the singleton design constraint.	no31_reflection/theory/02-advantages-and-disadvantages-of-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
reflection-code-023	What exception is thrown if parameter types are omitted in getMethod() for a non-void method?	"class User { public String getName() { return ""; } }\nUser.class.getMethod("getName", String.class);"	NoSuchMethodException	Because User.getName() takes no arguments, passing String.class to getMethod() fails to locate a matching signature, throwing NoSuchMethodException.	no31_reflection/theory/01-what-is-reflection-concepts.md | https://docs.oracle.com/javase/tutorial/reflect/	java::core::reflection java::code
