ID	Front	Back	Extra	Code	Source	Tags
interview_questions-extra-001	How do JRE and JDK differ when deploying an application to a production server?	Deploying to production only requires the JRE because it contains the JVM runtime launcher and standard library classes, whereas the JDK contains additional tools like `javac` which are only needed for compiling code.	For production deployments, using a JRE reduces the footprint and improves security since compilation tools like `javac` are not present to build raw source files on the server.		no45_interview_questions/theory/01-how-are-jvm-jdk-and-jre-different-concepts.md | https://docs.oracle.com/javase/tutorial/	java::core::interview-questions java::interview
interview_questions-extra-002	What diagnostic tools are included in the JDK that are missing from the JRE?	The JDK includes compiler `javac`, debugger `jdb`, and profiling/diagnostic tools like `jcmd`, `jstack`, `jmap`, and `jinfo`.	These utilities are crucial for troubleshooting memory leaks, taking heap dumps, or checking thread locks. JRE lacks them entirely because it is designed only to run bytecode, not profile it.		no45_interview_questions/theory/01-how-are-jvm-jdk-and-jre-different-concepts.md | https://docs.oracle.com/javase/tutorial/	java::core::interview-questions java::interview
interview_questions-extra-003	Why does the JVM launcher throw a runtime error if you try to run a source file directly without compilation?	The JVM cannot read raw `.java` source code directly. It requires binary bytecode structure contained in compiled `.class` files.	Although modern Java versions allow running a single file with `java file.java`, this internally compiles the code to memory before execution, still maintaining the requirement of intermediate bytecode representation.		no45_interview_questions/theory/01-how-are-jvm-jdk-and-jre-different-concepts.md | https://docs.oracle.com/javase/tutorial/	java::core::interview-questions java::interview
interview_questions-extra-004	What is the risk of using the `HashSet.add()` method with objects that do not implement `hashCode()`?	The objects will be routed to random buckets based on default identity hash codes, causing `HashSet` to fail to detect duplicate elements.	Default `hashCode()` implementation in Object returns distinct integer values for distinct instances. If a class does not override it, two logically equal instances will end up in different buckets, defeating set uniqueness.		no45_interview_questions/theory/02-how-does-hashset-remove-duplicates-concepts.md | https://docs.oracle.com/javase/tutorial/	java::core::interview-questions java::interview
interview_questions-extra-005	How does `HashSet` return a boolean status indicating whether an element was successfully added?	It returns `true` if the backing `HashMap.put(element, PRESENT)` call returns `null`, indicating the key was not previously mapped.	When a key is already present in a `HashMap`, calling `put` returns the previous value. If the key is new, it returns `null`. `HashSet` uses this return value to determine success.		no45_interview_questions/theory/02-how-does-hashset-remove-duplicates-concepts.md | https://docs.oracle.com/javase/tutorial/	java::core::interview-questions java::interview
interview_questions-extra-006	Why does `HashSet` use a single shared dummy Object `PRESENT` instead of creating a new object for every entry?	Backing `HashMap` requires values to map keys to. Storing a shared instance saves heap space, avoiding the overhead of creating millions of dummy objects.	Because the `HashMap` values are completely ignored by the set, mapping every key to the same static final instance minimizes memory overhead. Every map entry points to the same object address.		no45_interview_questions/theory/02-how-does-hashset-remove-duplicates-concepts.md | https://docs.oracle.com/javase/tutorial/	java::core::interview-questions java::interview
interview_questions-extra-007	Why is it bad design to implement `Comparable` to define sorting by a user-selected field at runtime?	`Comparable` is meant for a single, immutable natural ordering. Dynamic sorting based on runtime user choice should be done using external `Comparator` instances.	Implementing multiple sorting views inside a single class violates the Single Responsibility Principle. Using `Comparator` allows you to define multiple distinct sorting strategies that can be selected dynamically by callers.		no45_interview_questions/theory/03-how-are-comparable-and-comparator-different-concepts.md | https://docs.oracle.com/javase/tutorial/	java::core::interview-questions java::interview
interview_questions-extra-008	How can you sort a list of objects that do not implement `Comparable` without modifying their source code?	You can pass a custom `Comparator` instance or lambda expression to the `List.sort()` or `Collections.sort()` method.	This decouples sorting logic from the target class itself. It is particularly useful when working with third-party libraries where you cannot modify the classes to implement the Comparable interface.		no45_interview_questions/theory/03-how-are-comparable-and-comparator-different-concepts.md | https://docs.oracle.com/javase/tutorial/	java::core::interview-questions java::interview
interview_questions-extra-009	Why does `Comparable.compareTo` returning a subtraction result (like `id1 - id2`) risk sorting errors?	Direct subtraction can cause integer underflow or overflow when comparing numbers with opposite signs, leading to incorrect comparison signs.	Underflow or overflow flips the sign of the result, causing sorting algorithms to place items in the wrong order. Always use utility methods like `Integer.compare(x, y)` to compare integer values safely.		no45_interview_questions/theory/03-how-are-comparable-and-comparator-different-concepts.md | https://docs.oracle.com/javase/tutorial/	java::core::interview-questions java::interview
interview_questions-extra-010	Why does `Stream.map` not flatten nested collections like `List<List<String>>`?	`map` performs a strict 1-to-1 mapping, converting each `List<String>` element into a single value, keeping the nested collection structure intact.	If you pass `List::stream` to `map`, the result will be a `Stream<Stream<String>>`. To get a flat stream of strings, you must use `flatMap` instead to merge all sub-streams.		no45_interview_questions/theory/04-how-are-map-and-flatmap-different-concepts.md | https://docs.oracle.com/javase/tutorial/	java::core::interview-questions java::interview
interview_questions-extra-011	How does `Stream.flatMap` manage the lifecycle of the intermediate streams it creates?	It executes the mapper function, traverses each generated sub-stream to feed elements downstream, and automatically closes each sub-stream when finished.	Since `flatMap` creates and closes a new stream for every element in the outer stream, it can introduce slight performance and object allocation overhead for large datasets.		no45_interview_questions/theory/04-how-are-map-and-flatmap-different-concepts.md | https://docs.oracle.com/javase/tutorial/	java::core::interview-questions java::interview
interview_questions-extra-012	Why does a generic method returning type `T` compile to return `Object` in Java bytecode?	Because of Java's type erasure, the generic type parameter `T` is stripped out during compilation and replaced with its upper bound `Object`.	Type erasure maintains backward compatibility with older Java versions that did not support generics. The compiler automatically inserts casts at call sites to ensure type safety without runtime overhead.		no45_interview_questions/theory/04-how-are-map-and-flatmap-different-concepts.md | https://docs.oracle.com/javase/tutorial/	java::core::interview-questions java::interview
