ID	Text	Extra	Source	Tags
package_access_control-cloze-001	In Package and Access Control, {{c1::What is a package?}} is a concept you should define, apply, and connect to common mistakes.	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	11-package-access-control/theory/01-what-is-a-package-concepts.md | https://docs.oracle.com/javase/tutorial/java/package/packages.html	java::core::package-access-control
package_access_control-cloze-002	In Package and Access Control, {{c1::Create package}} is a concept you should define, apply, and connect to common mistakes.	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	11-package-access-control/theory/01-what-is-a-package-concepts.md | https://docs.oracle.com/javase/tutorial/java/package/packages.html	java::core::package-access-control
package_access_control-cloze-003	In Package and Access Control, {{c1::Import package}} is a concept you should define, apply, and connect to common mistakes.	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	11-package-access-control/theory/01-what-is-a-package-concepts.md | https://docs.oracle.com/javase/tutorial/java/package/packages.html	java::core::package-access-control
package_access_control-cloze-004	In Package and Access Control, {{c1::import static}} is a concept you should define, apply, and connect to common mistakes.	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	11-package-access-control/theory/01-what-is-a-package-concepts.md | https://docs.oracle.com/javase/tutorial/java/package/packages.html	java::core::package-access-control
package_access_control-cloze-005	In Package and Access Control, {{c1::Default package}} is a concept you should define, apply, and connect to common mistakes.	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	11-package-access-control/theory/01-what-is-a-package-concepts.md | https://docs.oracle.com/javase/tutorial/java/package/packages.html	java::core::package-access-control
package_access_control-cloze-006	In Package and Access Control, {{c1::Package naming convention}} is a concept you should define, apply, and connect to common mistakes.	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	11-package-access-control/theory/01-what-is-a-package-concepts.md | https://docs.oracle.com/javase/tutorial/java/package/packages.html	java::core::package-access-control
package_access_control-cloze-007	In Package and Access Control, {{c1::Access between packages}} is a concept you should define, apply, and connect to common mistakes.	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	11-package-access-control/theory/01-what-is-a-package-concepts.md | https://docs.oracle.com/javase/tutorial/java/package/packages.html	java::core::package-access-control
package_access_control-cloze-008	In Package and Access Control, {{c1::Classpath}} is a concept you should define, apply, and connect to common mistakes.	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	11-package-access-control/theory/01-what-is-a-package-concepts.md | https://docs.oracle.com/javase/tutorial/java/package/packages.html	java::core::package-access-control
package_access_control-cloze-009	In Package and Access Control, {{c1::Basic module path}} is a concept you should define, apply, and connect to common mistakes.	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	11-package-access-control/theory/01-what-is-a-package-concepts.md | https://docs.oracle.com/javase/tutorial/java/package/packages.html	java::core::package-access-control
package-access-control-aug-cloze-001	{{c1::What is a package?}}: A package groups related classes and gives them a namespace	Use this cloze for exact recall, then read the source note for examples. Source: /home/fhu_thjen/projects/learning-java/11-package-access-control/theory/01-what-is-a-package-concepts.md	/home/fhu_thjen/projects/learning-java/11-package-access-control/theory/01-what-is-a-package-concepts.md | https://docs.oracle.com/javase/tutorial/java/package/packages.html	java::core::package_access_control
