ID	Question	Code	Answer	Explanation	Source	Tags
best_practices-code-001	Why does this class definition violate naming conventions, and how should it be rewritten?	public class processOrder {\n    public static final int maxLimit = 100;\n}	Class names should use PascalCase (`ProcessOrder`) and constants should use UPPER_SNAKE_CASE (`MAX_LIMIT`).	Adhering to camelCase, PascalCase, and UPPER_SNAKE_CASE styles ensures standard conventions are maintained across team codebases.	no41_best_practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://docs.oracle.com/javase/specs/jls/se21/html/index.html	java::core::best-practices java::code
best_practices-code-002	What is the compile-time optimization result of this code when compiled?	public class Config {\n    public static final int TIMEOUT = 30;\n}\n// in Client class:\nint wait = Config.TIMEOUT;	The javac compiler performs constant inlining, replacing `Config.TIMEOUT` with the literal value `30` directly inside Client's bytecode.	Because TIMEOUT is a compile-time constant primitive, the compiler inline-substitutes it to avoid a runtime getstatic field lookup.	no41_best_practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://docs.oracle.com/javase/specs/jls/se21/html/index.html	java::core::best-practices java::code
best_practices-code-003	Refactor this nested conditional block to use early returns (guard clauses).	public void save(User u) {\n    if (u != null) {\n        if (u.isValid()) {\n            db.insert(u);\n        }\n    }\n}	public void save(User u) {\n    if (u == null || !u.isValid()) return;\n    db.insert(u);\n}	Guard clauses check preconditions and exit immediately, reducing nesting depth and cognitive load for the reader.	no41_best_practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://docs.oracle.com/javase/specs/jls/se21/html/index.html	java::core::best-practices java::code
best_practices-code-004	What is the defect in this exception handling code, and why is it dangerous?	try {\n    processFile();\n} catch (IOException e) {\n    // file skipped\n}	It swallows the exception, halting stack unwinding without rethrowing, logging, or resolving the underlying error.	An empty catch block silences failures, discarding the stack trace and diagnostic cause context, making runtime debugging impossible.	no41_best_practices/theory/02-do-not-swallow-exceptions-concepts.md | https://docs.oracle.com/javase/tutorial/essential/exceptions/	java::core::best-practices java::code java::interview
best_practices-code-005	How should this catch block be rewritten to avoid swallowing the exception?	try {\n    processFile();\n} catch (IOException e) {\n    // skipped\n}	try {\n    processFile();\n} catch (IOException e) {\n    throw new RuntimeException("Failed to process file", e);\n}	Wrapping the caught exception in a RuntimeException propagates the diagnostic stack trace up the call stack.	no41_best_practices/theory/02-do-not-swallow-exceptions-concepts.md | https://docs.oracle.com/javase/tutorial/essential/exceptions/	java::core::best-practices java::code java::interview
best_practices-code-006	Why should this custom exception class inherit from Checked Exception rather than RuntimeException?	public class ConnectionTimeoutException extends Exception {\n    public ConnectionTimeoutException(String msg) { super(msg); }\n}	Connection timeout is a recoverable business condition (e.g. caller can retry), requiring explicit compiler-enforced handling.	Inheriting from checked Exception forces the API consumer to write recovery logic (like retries or fallback options).	no41_best_practices/theory/02-do-not-swallow-exceptions-concepts.md | https://docs.oracle.com/javase/tutorial/essential/exceptions/	java::core::best-practices java::code java::interview
best_practices-code-007	Why does this subclass design violate encapsulation rules, and what is the composition alternative?	public class CustomStack extends ArrayList<Object> {\n    public void push(Object o) { add(o); }\n}	It inherits all ArrayList methods (like remove or clear), exposing internals. The alternative is wrapping List inside a field.	Class inheritance extends all parent public behaviors. Composition limits the stack to push and pop methods.	no41_best_practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://docs.oracle.com/javase/specs/jls/se21/html/index.html	java::core::best-practices java::code
best_practices-code-008	What defect exists in this record or class when stored in a Set?	public class Member {\n    private String id;\n    public boolean equals(Object o) {\n        return o instanceof Member && id.equals(((Member)o).id);\n    }\n}	The class overrides `equals` but fails to override `hashCode`.	HashSet first retrieves items by hashCode. If two equal objects return different hashes, HashSet stores both as duplicates.	no41_best_practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://docs.oracle.com/javase/specs/jls/se21/html/index.html	java::core::best-practices java::code java::interview
best_practices-code-009	Optimize this loop to prevent excessive string allocations on the heap.	String log = "";\nfor (int i = 0; i < 100; i++) {\n    log += "Event " + i;\n}	StringBuilder sb = new StringBuilder();\nfor (int i = 0; i < 100; i++) {\n    sb.append("Event ").append(i);\n}\nString log = sb.toString();	StringBuilder modifies a single char array buffer in-place, eliminating temporary String instance allocations in loops.	no41_best_practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://docs.oracle.com/javase/specs/jls/se21/html/index.html	java::core::best-practices java::code
best_practices-code-010	Why does this monetary addition output `0.30000000000000004` instead of `0.3`?	System.out.println(0.1 + 0.2);	Double values use binary floating-point representation (IEEE 754), which cannot represent base-10 fractions (like 0.1) exactly.	Binary fractions cannot exactly equal 1/10, causing rounding drift. BigDecimal constructor with String literals must be used.	no41_best_practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://docs.oracle.com/javase/specs/jls/se21/html/index.html	java::core::best-practices java::code
