ID	Front	Back	Source	Tags
best_practices-basic-001	What should you know about `Name variables, functions, and classes clearly`in Best Practices in Java?	Name variables, functions, and classes clearly is a specific concept in Best Practices in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	41-best-practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://dev.java/learn/	java::core::best-practices
best_practices-basic-002	Why does `Name variables, functions, and classes clearly` matter in Java?	It matters because modern Java APIs use function-style pipelines heavily. A common confusion is forgetting which operations are lazy and which operation actually triggers execution.	41-best-practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://dev.java/learn/	java::core::best-practices
best_practices-basic-003	What should you know about `Code according to convention`in Best Practices in Java?	Code according to convention is a specific concept in Best Practices in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	41-best-practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://dev.java/learn/	java::core::best-practices
best_practices-basic-004	Why does `Code according to convention` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	41-best-practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://dev.java/learn/	java::core::best-practices
best_practices-basic-005	What should you know about `Do not overuse static` in Best Practices in Java?	Static means the member belongs to the class rather than to one particular object.	41-best-practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://dev.java/learn/	java::core::best-practices
best_practices-basic-006	Why does `Do not overuse static` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	41-best-practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://dev.java/learn/	java::core::best-practices
best_practices-basic-007	What should you know about `Do not overuse inheritance`in Best Practices in Java?	Do not overuse inheritance is a specific concept in Best Practices in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	41-best-practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://dev.java/learn/	java::core::best-practices
best_practices-basic-008	Why does `Do not overuse inheritance` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	41-best-practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://dev.java/learn/	java::core::best-practices
best_practices-basic-009	What should you know about `Prefer composition over inheritance`in Best Practices in Java?	Prefer composition over inheritance is a specific concept in Best Practices in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	41-best-practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://dev.java/learn/	java::core::best-practices
best_practices-basic-010	Why does `Prefer composition over inheritance` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	41-best-practices/theory/01-name-variables-functions-and-classes-clearly-concepts.md | https://dev.java/learn/	java::core::best-practices
