ID	Front	Back	Source	Tags
io-basic-001	What should you know about `File`in IO in Java?	File is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-002	Why does `File` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-003	What should you know about `Create file`in IO in Java?	Create file is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-004	Why does `Create file` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-005	What should you know about `Delete file`in IO in Java?	Delete file is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-006	Why does `Delete file` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-007	What should you know about `Check existence`in IO in Java?	Check existence is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-008	Why does `Check existence` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-009	What should you know about `Read file metadata`in IO in Java?	Read file metadata is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-010	Why does `Read file metadata` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-011	What should you know about `Create directory`in IO in Java?	Create directory is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-012	Why does `Create directory` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-013	What should you know about `InputStream` in IO in Java?	A Stream is a pipeline for processing elements through lazy operations.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-014	Why does `InputStream` matter in Java?	It matters because modern Java APIs use function-style pipelines heavily. A common confusion is forgetting which operations are lazy and which operation actually triggers execution.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-015	What should you know about `OutputStream` in IO in Java?	A Stream is a pipeline for processing elements through lazy operations.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-016	Why does `OutputStream` matter in Java?	It matters because modern Java APIs use function-style pipelines heavily. A common confusion is forgetting which operations are lazy and which operation actually triggers execution.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-017	What should you know about `FileInputStream` in IO in Java?	A Stream is a pipeline for processing elements through lazy operations.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-018	Why does `FileInputStream` matter in Java?	It matters because modern Java APIs use function-style pipelines heavily. A common confusion is forgetting which operations are lazy and which operation actually triggers execution.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-019	What should you know about `FileOutputStream` in IO in Java?	A Stream is a pipeline for processing elements through lazy operations.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-020	Why does `FileOutputStream` matter in Java?	It matters because modern Java APIs use function-style pipelines heavily. A common confusion is forgetting which operations are lazy and which operation actually triggers execution.	26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-021	What should you know about `BufferedInputStream` in IO in Java?	A Stream is a pipeline for processing elements through lazy operations.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-022	Why does `BufferedInputStream` matter in Java?	It matters because modern Java APIs use function-style pipelines heavily. A common confusion is forgetting which operations are lazy and which operation actually triggers execution.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-023	What should you know about `BufferedOutputStream` in IO in Java?	A Stream is a pipeline for processing elements through lazy operations.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-024	Why does `BufferedOutputStream` matter in Java?	It matters because modern Java APIs use function-style pipelines heavily. A common confusion is forgetting which operations are lazy and which operation actually triggers execution.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-025	What should you know about `Reader`in IO in Java?	Reader is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-026	Why does `Reader` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-027	What should you know about `Writer`in IO in Java?	Writer is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-028	Why does `Writer` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-029	What should you know about `FileReader`in IO in Java?	FileReader is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-030	Why does `FileReader` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-031	What should you know about `FileWriter`in IO in Java?	FileWriter is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-032	Why does `FileWriter` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-033	What should you know about `BufferedReader`in IO in Java?	BufferedReader is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-034	Why does `BufferedReader` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-035	What should you know about `BufferedWriter`in IO in Java?	BufferedWriter is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-036	Why does `BufferedWriter` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-037	What should you know about `ObjectInputStream` in IO in Java?	A Stream is a pipeline for processing elements through lazy operations.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-038	Why does `ObjectInputStream` matter in Java?	It matters because modern Java APIs use function-style pipelines heavily. A common confusion is forgetting which operations are lazy and which operation actually triggers execution.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-039	What should you know about `ObjectOutputStream` in IO in Java?	A Stream is a pipeline for processing elements through lazy operations.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-040	Why does `ObjectOutputStream` matter in Java?	It matters because modern Java APIs use function-style pipelines heavily. A common confusion is forgetting which operations are lazy and which operation actually triggers execution.	26-io/theory/02-bufferedinputstream-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-041	What should you know about `Serialization` in IO in Java?	Serialization converts an object graph into bytes so it can be stored or transferred.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-042	Why does `Serialization` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-043	What should you know about `Deserialization` in IO in Java?	Serialization converts an object graph into bytes so it can be stored or transferred.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-044	Why does `Deserialization` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-045	What should you know about `Serializable`in IO in Java?	Serializable is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-046	Why does `Serializable` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-047	What should you know about `serialVersionUID`in IO in Java?	serialVersionUID is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-048	Why does `serialVersionUID` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-049	What should you know about `transient` in IO in Java?	Transient marks a field that should be skipped during Java serialization.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-050	Why does `transient` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-051	What should you know about `Scanner`in IO in Java?	Scanner is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-052	Why does `Scanner` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-053	What should you know about `System.in`in IO in Java?	System.in is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-054	Why does `System.in` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-055	What should you know about `System.out`in IO in Java?	System.out is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-056	Why does `System.out` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-057	What should you know about `System.err`in IO in Java?	System.err is a specific concept in IO in Java; learn its Java rule, valid use cases, and failure mode rather than only its name.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-basic-058	Why does `System.err` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	26-io/theory/03-serialization-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-aug-basic-001	What is the practical rule for `File`?	Tiny example or mental model:	/home/fhu_thjen/projects/learning-java/26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-aug-basic-002	What is the practical rule for `Create file`?	Tiny example or mental model:	/home/fhu_thjen/projects/learning-java/26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-aug-basic-003	What is the practical rule for `Delete file`?	Tiny example or mental model:	/home/fhu_thjen/projects/learning-java/26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-aug-basic-004	What is the practical rule for `Check existence`?	Tiny example or mental model:	/home/fhu_thjen/projects/learning-java/26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-aug-basic-005	What is the practical rule for `Read file metadata`?	Tiny example or mental model:	/home/fhu_thjen/projects/learning-java/26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-aug-basic-006	What is the practical rule for `Create directory`?	Tiny example or mental model:	/home/fhu_thjen/projects/learning-java/26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
io-aug-basic-007	What is the practical rule for `InputStream`?	A Stream is a pipeline for processing elements through lazy operations.	/home/fhu_thjen/projects/learning-java/26-io/theory/01-file-concepts.md | https://docs.oracle.com/javase/tutorial/essential/io/	java::core::io
