ID	Question	Code	Answer	Explanation	Source	Tags
optional-code-001	What is printed?	"Optional<String> name = Optional.empty();\nSystem.out.println(name.orElse(""unknown""));"	`unknown`	`orElse` supplies a fallback when the Optional is empty.	no24_optional/README.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional java::code
optional-code-002	What should you explain when you see `What is Optional<T>?` in code or an interview prompt?	// Concept: What is Optional<T>?\n// Review task: identify the rule, API, or mistake connected to this concept.\n// Topic: Optional	An immutable container object that wraps a single non-null value or represents absence.	Optional provides a type-level representation of presence/absence, forcing developers to explicitly handle empty cases rather than relying on dangerous null references.	no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional java::code
optional-code-003	What should you explain when you see `Avoid NullPointerException` in code or an interview prompt?	// Concept: Avoid NullPointerException\n// Review task: identify the rule, API, or mistake connected to this concept.\n// Topic: Optional	Optional represents absence cleanly instead of returning null references which can cause unexpected runtime exceptions.	Instead of returning a direct reference that might be null (leading to NPE if accessed directly), Optional makes the possibility of absence explicit in the type signature.	no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional java::code
optional-code-004	What should you explain when you see `Optional.of` in code or an interview prompt?	// Concept: Optional.of\n// Review task: identify the rule, API, or mistake connected to this concept.\n// Topic: Optional	A static factory method that returns an Optional containing the specified non-null value, throwing NullPointerException if the value is null.	Use Optional.of when you are 100% sure the value cannot be null. If the value is null, it throws NPE at the creation point, which is useful for failing fast. Example: Optional.of("valid"); but Optional.of(null) throws NPE.	no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional java::code
optional-code-005	What should you explain when you see `Optional.ofNullable` in code or an interview prompt?	// Concept: Optional.ofNullable\n// Review task: identify the rule, API, or mistake connected to this concept.\n// Topic: Optional	A static factory method that returns an Optional describing the specified value if non-null, otherwise returns an empty Optional.	Use ofNullable when the value may or may not be null. It will not throw NPE; if null, it safely returns Optional.empty(). Example: Optional.ofNullable(null) returns Optional.empty().	no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional java::code
optional-code-006	What should you explain when you see `Optional.empty` in code or an interview prompt?	// Concept: Optional.empty\n// Review task: identify the rule, API, or mistake connected to this concept.\n// Topic: Optional	A static factory method that returns an empty Optional instance.	It returns a cached, shared empty Optional instance (singleton). Always return Optional.empty() instead of returning null for an Optional type.	no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional java::code
optional-code-007	What should you explain when you see `isPresent`in code or an interview prompt?	// Concept: isPresent\n// Review task: identify the rule, API, or mistake connected to this concept.\n// Topic: Optional	A query method that returns true if a non-null value is present, and false if empty.	Calling isPresent() followed by get() mimics a standard null check and is an anti-pattern. Instead, prefer declarative methods like orElse, ifPresent, or map. Java 11 also introduced isEmpty().	no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional java::code
optional-code-008	What should you explain when you see `ifPresent`in code or an interview prompt?	// Concept: ifPresent\n// Review task: identify the rule, API, or mistake connected to this concept.\n// Topic: Optional	A consumer method that executes the specified Consumer lambda with the value if it is present, doing nothing if empty.	Enables safe, side-effect consumption without manually calling get(). Example: opt.ifPresent(val -> System.out.println(val)); Java 9 introduced ifPresentOrElse(action, emptyAction) to handle both branches.	no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional java::code
optional-code-009	What should you explain when you see `orElse`in code or an interview prompt?	// Concept: orElse\n// Review task: identify the rule, API, or mistake connected to this concept.\n// Topic: Optional	An unwrapping method that returns the contained value if present, or evaluates and returns the provided default value if empty.	Gotcha: The default value expression is ALWAYS evaluated (e.g. object instantiation, DB queries), regardless of whether the Optional is empty or present. Example: opt.orElse(new ExpensiveObject()) allocates memory every time.	no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional java::code
optional-code-010	What should you explain when you see `orElseGet`in code or an interview prompt?	// Concept: orElseGet\n// Review task: identify the rule, API, or mistake connected to this concept.\n// Topic: Optional	An unwrapping method that returns the contained value if present, or lazily evaluates and returns the result of the Supplier if empty.	Use orElseGet instead of orElse when the default value requires expensive computation, new allocations, or side-effects. The supplier lambda is only executed if the Optional is empty. Example: opt.orElseGet(() -> new ExpensiveObject())	no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional java::code
