ID	Text	Extra	Code	Source	Tags
optional-cloze-001	In Optional, {{c1::What is Optional<T>?}} is a container that may or may not hold a non-null value.	Optional provides a type-level representation of presence/absence, forcing developers to explicitly handle empty cases rather than relying on dangerous null references.		no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-cloze-002	In Optional, {{c1::Avoid NullPointerException}} is why we return Optional instead of null.	Instead of returning a direct reference that might be null (leading to NPE if accessed directly), Optional makes the possibility of absence explicit in the type signature.		no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-cloze-003	In Optional, {{c1::Optional.of}} is used for wrapping values that are guaranteed to be non-null.	"Use of when you are 100% sure the value cannot be null. If the value is null, it throws NPE at the creation point, which is useful for failing fast. Example: `Optional.of(""valid"");` but `Optional.of(null)` throws NPE."		no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-cloze-004	In Optional, {{c1::Optional.ofNullable}} is used for wrapping values that might be null.	Use ofNullable when the value may or may not be null. It will not throw NPE; if null, it safely returns Optional.empty(). Example: `Optional.ofNullable(null)` returns `Optional.empty()`.		no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-cloze-005	In Optional, {{c1::Optional.empty}} is used to represent an empty container.	It returns a cached, shared empty Optional instance (singleton). Always return `Optional.empty()` instead of returning `null` for an Optional type.		no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-cloze-006	In Optional, {{c1::isPresent}} is a state check method returning true if a value is present.	Calling `isPresent()` followed by `get()` mimics a standard null check and is an anti-pattern. Instead, prefer declarative methods like orElse, ifPresent, or map. Java 11 also introduced isEmpty().		no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-cloze-007	In Optional, {{c1::ifPresent}} executes a consumer lambda only if the value is present.	Enables safe, side-effect consumption without manually calling get(). Example: `opt.ifPresent(val -> System.out.println(val));` Java 9 introduced `ifPresentOrElse(action, emptyAction)` to handle both branches.		no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-cloze-008	In Optional, {{c1::orElse}} unwraps the value with an eager fallback.	Gotcha: The default value expression is ALWAYS evaluated (e.g. object instantiation, DB queries), regardless of whether the Optional is empty or present. Example: `opt.orElse(new ExpensiveObject())` allocates memory every time.		no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-cloze-009	In Optional, {{c1::orElseGet}} unwraps the value with a lazy supplier fallback.	Use orElseGet instead of orElse when the default value requires expensive computation, new allocations, or side-effects. The supplier lambda is only executed if the Optional is empty. Example: `opt.orElseGet(() -> new ExpensiveObject())`		no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-cloze-010	In Optional, {{c1::orElseThrow}} unwraps the value or throws an exception.	"Preferred over get(). Calling the no-arg `orElseThrow()` is clearer than `get()` because it explicitly signals that an exception is expected if the value is missing. Custom exception example: `opt.orElseThrow(() -> new EntityNotFoundException(""User not found""))`"		no24_optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-cloze-011	In Optional, {{c1::map}} transforms the inner value and wraps the result in Optional.	If the Optional is empty or if the mapping function returns null, map returns an empty Optional. The mapping function returns a raw type U, which map automatically wraps into Optional<U>.		no24_optional/theory/02-map-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-cloze-012	In Optional, {{c1::flatMap}} transforms the inner value with a function returning an Optional.	Use flatMap when the mapper function itself returns an Optional. Instead of returning `Optional<Optional<U>>`, it flattens the result to `Optional<U>`. Example: `user.flatMap(User::getEmail)` returns `Optional<String>`.		no24_optional/theory/02-map-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-cloze-013	In Optional, {{c1::filter}} discards the value if it does not match a predicate.	"Allows discarding a value if it does not meet a condition. Example: `Optional.of(""apple"").filter(s -> s.startsWith(""a""))` returns `Optional.of(""apple"")`, but `filter(s -> s.startsWith(""b""))` returns `Optional.empty()`."		no24_optional/theory/02-map-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-cloze-014	In Optional, {{c1::Do not overuse Optional}} is a rule stating we should restrict its use.	Optional should not be used as method parameters, class fields, or inside collection collections (like List<Optional<T>>). It is not Serializable, increases memory consumption, and degrades performance.		no24_optional/theory/02-map-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-cloze-015	In Optional, {{c1::Optional in return type}} is the primary intended design use case.	By returning Optional, the API explicitly tells callers that the value might not be present and that they must handle this case. Never return null from a method whose return type is Optional; return `Optional.empty()`.		no24_optional/theory/02-map-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
