ID	Question	Code	Answer	Explanation	Source	Tags
jdbc-code-001	What will be printed if a user passes `admin' OR '1'='1` to this unsafe method?	String sql = "SELECT * FROM users WHERE user = '" + input + "'";\nStatement stmt = conn.createStatement();\nResultSet rs = stmt.executeQuery(sql);\nif (rs.next()) { System.out.print("Logged "); }	Logged	Because of string concatenation, the SQL query compiles to SELECT * FROM users WHERE user = 'admin' OR '1'='1'. This condition is always true, bypassing user validation and returning all rows, thus printing 'Logged '.	no34_jdbc/theory/01-what-is-jdbc-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.sql/java/sql/PreparedStatement.html	java::core::jdbc java::code java::interview
jdbc-code-002	What exception is thrown if you try to retrieve data from a ResultSet before calling next()?	ResultSet rs = stmt.executeQuery("SELECT name FROM users");\nString name = rs.getString("name");	SQLException	The cursor of a newly created ResultSet is positioned before the first row. You must call rs.next() to advance to the first record before querying column values; otherwise, a SQLException is thrown.	no34_jdbc/theory/01-what-is-jdbc-concepts.md | https://docs.oracle.com/javase/tutorial/jdbc/	java::core::jdbc java::code
jdbc-code-003	What is the correct way to register an OUT parameter of type DOUBLE on a CallableStatement?	CallableStatement cstmt = conn.prepareCall("{call get_tax(?, ?)}");\ncstmt.setInt(1, 100); // IN parameter\n// How to register OUT parameter at index 2?	cstmt.registerOutParameter(2, java.sql.Types.DOUBLE);	Before executing a stored procedure that returns a value via an OUT parameter, you must register the parameter index and its JDBC type using the registerOutParameter method.	no34_jdbc/theory/01-what-is-jdbc-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.sql/java/sql/CallableStatement.html	java::core::jdbc java::code
jdbc-code-004	What is the output if the second update in this transaction fails due to an exception?	conn.setAutoCommit(false);\ntry (Statement stmt = conn.createStatement()) {\n    stmt.executeUpdate("UPDATE acc SET bal = bal - 100 WHERE id = 1");\n    if (true) throw new SQLException("Outage");\n    stmt.executeUpdate("UPDATE acc SET bal = bal + 100 WHERE id = 2");\n    conn.commit();\n} catch (SQLException e) {\n    conn.rollback();\n    System.out.print("Rolled");\n}	Rolled	Disabling auto-commit groups statements into one transaction. When the exception is thrown, the catch block catches it and calls conn.rollback(), which reverts the first update and prints 'Rolled'.	no34_jdbc/theory/02-rollback-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.sql/java/sql/Connection.html#setAutoCommit(boolean)	java::core::jdbc java::code java::interview
jdbc-code-005	In which order are resources closed by this try-with-resources statement?	try (Connection conn = ds.getConnection();\n     PreparedStatement stmt = conn.prepareStatement(sql);\n     ResultSet rs = stmt.executeQuery()) {\n    // Process data...\n}	ResultSet, then PreparedStatement, then Connection	Java's try-with-resources statement closes resources in the strict reverse order of their declaration inside the parentheses.	no34_jdbc/theory/01-what-is-jdbc-concepts.md | https://docs.oracle.com/javase/tutorial/jdbc/	java::core::jdbc java::code
jdbc-code-006	What does executeUpdate() return for an INSERT statement?	PreparedStatement stmt = conn.prepareStatement("INSERT INTO logs VALUES (?)");\nstmt.setString(1, "test");\nint result = stmt.executeUpdate();	The number of rows affected (typically 1)	executeUpdate() returns either the row count for SQL Data Manipulation Language (DML) statements (like INSERT, UPDATE, DELETE), or 0 for SQL statements that return nothing.	no34_jdbc/theory/01-what-is-jdbc-concepts.md | https://docs.oracle.com/javase/tutorial/jdbc/	java::core::jdbc java::code
jdbc-code-007	What will happen to uncommitted changes if a Connection is closed without calling commit() or rollback()?	conn.setAutoCommit(false);\nStatement stmt = conn.createStatement();\nstmt.executeUpdate("UPDATE acc SET bal = 0 WHERE id = 1");\nconn.close(); // No commit or rollback called	The database rolls back the uncommitted transaction	When a connection with auto-commit disabled is closed without an explicit commit, the SQL standard and JDBC drivers dictate that the transaction is rolled back to prevent data corruption.	no34_jdbc/theory/02-rollback-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.sql/java/sql/Connection.html#setAutoCommit(boolean)	java::core::jdbc java::code
jdbc-code-008	How do you set a checkpoint in a transaction to allow a rollback of only the subsequent operations?	conn.setAutoCommit(false);\n// Perform first update\n// How to create a savepoint?	Savepoint sp = conn.setSavepoint();	Calling conn.setSavepoint() creates a savepoint checkpoint in the current transaction. You can later call conn.rollback(sp) to revert updates made after this checkpoint.	no34_jdbc/theory/02-rollback-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.sql/java/sql/Savepoint.html	java::core::jdbc java::code
jdbc-code-009	How do you add an update query to a batch for batch execution?	PreparedStatement stmt = conn.prepareStatement("INSERT INTO t VALUES (?)");\nfor (String name : names) {\n    stmt.setString(1, name);\n    // Add to batch?\n}	stmt.addBatch();	Calling stmt.addBatch() buffers the current set of parameters inside the statement batch. You then call stmt.executeBatch() to execute all buffered updates in a single round-trip.	no34_jdbc/theory/02-rollback-concepts.md | https://docs.oracle.com/javase/tutorial/jdbc/	java::core::jdbc java::code
jdbc-code-010	What exception does the ResultSet getter throw if you specify a column name that does not exist in the SELECT query?	ResultSet rs = stmt.executeQuery("SELECT email FROM users");\nif (rs.next()) {\n    String name = rs.getString("username"); // username is not selected\n}	SQLException	Specifying an invalid column label or index that is out of bounds in any of the ResultSet getter methods causes the JDBC driver to throw a SQLException.	no34_jdbc/theory/01-what-is-jdbc-concepts.md | https://docs.oracle.com/javase/tutorial/jdbc/	java::core::jdbc java::code
