ID	Front	Back	Extra	Code	Source	Tags
jdbc-extra-001	Explain the differences between Statement and PreparedStatement.	`Statement` compiles and executes raw SQL strings. `PreparedStatement` precompiles SQL templates with placeholders (`?`).	Why it matters: PreparedStatement prevents SQL injection by treating input strictly as literals. It also allows database engines to cache and reuse compiled query plans, bypassing compiler cost.		no34_jdbc/theory/01-what-is-jdbc-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.sql/java/sql/PreparedStatement.html	java::core::jdbc java::interview
jdbc-extra-002	Explain why and how PreparedStatement prevents SQL injection attacks.	It precompiles the query structure first and binds input values separately, preventing input from altering the syntax tree.	Gotcha: Do not concatenate user inputs inside the SQL template passed to `prepareStatement(sql + userVal)`. If you do, you defeat the placeholder benefits, rendering the query vulnerable.		no34_jdbc/theory/01-what-is-jdbc-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.sql/java/sql/PreparedStatement.html	java::core::jdbc java::interview
jdbc-extra-003	Explain how a JDBC Connection manages transactions.	By disabling auto-commit (`setAutoCommit(false)`), executing statements, and calling `commit()` or `rollback()`.	Why it matters: Crucial for ACID consistency. Gotcha: If you discard a connection or close it without explicitly calling `commit()` first, the database will automatically roll back any uncommitted changes.		no34_jdbc/theory/02-rollback-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.sql/java/sql/Connection.html#setAutoCommit(boolean)	java::core::jdbc java::interview
jdbc-extra-004	Explain the mechanism and use cases of Savepoints.	Checkpoints set within a manual transaction that allow a partial rollback of statements executed after the savepoint.	Use case: Logging non-critical steps or handling optional updates in a transaction. Reverting to a savepoint keeps preceding locks active and the transaction remains uncommitted until `commit()` is called.		no34_jdbc/theory/02-rollback-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.sql/java/sql/Savepoint.html	java::core::jdbc
jdbc-extra-005	Explain how database connection pools optimize connection lifecycle management.	Maintain a pool of hot physical database connections, bypassing expensive TCP handshakes and database authentication.	Mechanism: Frameworks like HikariCP return connections instantly on `getConnection()`. When `close()` is invoked, the pool manager intercepts the call to clean session state and returns the connection to the pool.		no34_jdbc/theory/02-rollback-concepts.md | https://github.com/brettwooldridge/HikariCP	java::core::jdbc java::interview
jdbc-extra-006	Explain the correct resource closure sequence for JDBC and how try-with-resources handles it.	Must close in strict reverse order of creation: ResultSet -> Statement -> Connection.	Why it matters: Closing a parent before a child leaves orphaned cursors on the database server. Try-with-resources compiles to nested `finally` blocks that ensure safe reverse-order closure, even on failure.		no34_jdbc/theory/01-what-is-jdbc-concepts.md | https://docs.oracle.com/javase/tutorial/jdbc/	java::core::jdbc java::interview
jdbc-extra-007	Explain how batch processing is executed in JDBC.	Call `addBatch()` on a statement for multiple queries, then execute them in one database call using `executeBatch()`.	Why it matters: Greatly reduces network latency and round-trip costs. Gotcha: Ensure auto-commit is disabled (`setAutoCommit(false)`) before executing batches to ensure atomic commit or rollback.		no34_jdbc/theory/02-rollback-concepts.md | https://docs.oracle.com/javase/tutorial/jdbc/	java::core::jdbc
jdbc-extra-008	Explain the importance of next() on a ResultSet and what happens if you omit it.	The cursor is positioned before the first row. `next()` moves it to the first record, returning false if empty.	Common mistake: Calling getter methods (e.g. `rs.getString(1)`) on a fresh ResultSet without calling `next()` first will throw a `SQLException` indicating that no current row is active.		no34_jdbc/theory/01-what-is-jdbc-concepts.md | https://docs.oracle.com/javase/tutorial/jdbc/	java::core::jdbc
jdbc-extra-009	Explain the difference between DriverManager and DataSource.	DriverManager is a legacy static locator class. DataSource is a modern object factory interface.	Why it matters: DataSource supports connection pooling (e.g. HikariDataSource), JNDI naming lookups, and configuration separation, making it far superior for enterprise applications.		no34_jdbc/theory/02-rollback-concepts.md | https://docs.oracle.com/javase/tutorial/jdbc/	java::core::jdbc
jdbc-extra-010	Explain how to properly handle exceptions that occur during a database rollback operation.	Rollback calls can throw a SQLException themselves; they must be wrapped in a nested try-catch block.	Good practice: When rolling back in a main catch block, catch any secondary SQLException thrown by `conn.rollback()` to prevent masking the primary transaction exception.		no34_jdbc/theory/02-rollback-concepts.md | https://docs.oracle.com/javase/tutorial/jdbc/basics/transactions.html	java::core::jdbc
