ID	Front	Back	Code	Source	Tags
operator-basic-001	What is an operator in Java?	An operator is a symbol or keyword that performs an operation on one or more operands and produces a result.		no05_operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-002	What is an operand?	An operand is a value or expression that an operator acts on.		no05_operators/terms/01-operator-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::term
operator-basic-003	What result does `7 / 3` produce in Java when both operands are `int`?	`2`		no05_operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-004	Why does `10 / 4` assigned to a `double` produce `2.0` instead of `2.5`?	Because `10 / 4` is evaluated as integer division before the result is assigned to `double`.		no05_operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-005	What does the `%` operator do?	It returns the remainder after division.		no05_operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-006	What is `17 % 5`?	`2`		no05_operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-007	What is a common use of `n % 2 == 0`?	Checking whether `n` is even.		no05_operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-008	When does `+` perform string concatenation?	When at least one operand is a `String`.		no05_operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-009	What does `=` mean in Java?	Assignment: it stores the right-hand value into the variable on the left.		no05_operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-010	What operator checks equality?	`==`		no05_operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-011	What is the difference between `=` and `==`?	`=` assigns a value; `==` compares two values or references.		no05_operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-012	What does `+=` do?	It adds the right-hand value to the current variable value and assigns the result back.		no05_operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-013	Why can `byte b = 1; b += 1;` compile when `b = b + 1;` does not?	Compound assignment includes an implicit cast back to the left-hand type, while `b + 1` is promoted to `int`.		no05_operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::interview
operator-basic-014	What type of result do comparison operators produce?	`boolean`		no05_operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-015	What does `>=` mean?	Greater than or equal to.		no05_operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-016	What does `!=` mean?	Not equal to.		no05_operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-017	How does `==` compare primitive values?	It compares the actual primitive values.		no05_operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-018	How does `==` compare object references?	It checks whether both references point to the same object.		no05_operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-019	What should you usually use to compare `String` content?		.equals()	no05_operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-020	What does `&&` mean?	Logical AND; the whole expression is true only if both sides are true.		no05_operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-021	What does `||` mean?	Logical OR; the whole expression is true if at least one side is true.		no05_operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-022	What does `!` do?	It reverses a boolean value.		no05_operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-023	What does short-circuit evaluation mean?	Java may skip the right-hand side of `&&` or `||` when the left-hand side already determines the result.		no05_operators/terms/01-operator-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::term
operator-basic-024	When does `&&` skip the right-hand side?	When the left-hand side is false.		no05_operators/theory/04-precedence-short-circuit.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-025	When does `||` skip the right-hand side?	When the left-hand side is true.		no05_operators/theory/04-precedence-short-circuit.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-026	What is the difference between boolean `&&` and boolean `&`?	`&&` short-circuits; `&` evaluates both sides.		no05_operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::interview
operator-basic-027	What is the difference between boolean `||` and boolean `|`?	`||` short-circuits; `|` evaluates both sides.		no05_operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::interview
operator-basic-028	What does postfix `i++` mean in a larger expression?	Use the old value first, then increment `i`.		no05_operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-029	What does prefix `++i` mean in a larger expression?	Increment `i` first, then use the new value.		no05_operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-030	What is a side effect?	A change that happens while evaluating code, such as changing a variable or mutating an object.		no05_operators/terms/01-operator-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::term
operator-basic-031	What is the structure of the ternary operator?	`condition ? valueIfTrue : valueIfFalse`		no05_operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-032	When is the ternary operator most appropriate?	When both branches are short and the expression is choosing a value.		no05_operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-033	What does `instanceof` check?	Whether an object reference is compatible with a given type at runtime.		no05_operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-034	What does `null instanceof String` return?	`false`		no05_operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-035	What does pattern matching for `instanceof` do?	It checks the type and declares a typed variable for use inside the true branch.		no05_operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-036	What are bitwise operators used for?	Operations on the binary representation of integer values, such as flags and low-level bit manipulation.		no05_operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-037	What does operator precedence decide?	Which operators group before others in an expression.		no05_operators/terms/01-operator-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::term
operator-basic-038	What does associativity decide?	How operators of the same precedence group, such as left-to-right or right-to-left.		no05_operators/terms/01-operator-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::term
operator-basic-039	Why should you use parentheses in complex boolean expressions?	To make the intended grouping obvious to humans.		no05_operators/theory/04-precedence-short-circuit.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-040	Why are side effects inside complex conditions risky?	Because short-circuiting or grouping can change whether the side effect happens.		no05_operators/theory/04-precedence-short-circuit.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::interview
operator-basic-041	What binary fill does the signed right shift (`>>`) operator perform?	Sign extension: it fills the vacated leftmost bits with the original sign bit (preserving the sign of the value).		no05_operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/specs/jls/se21/html/jls-15.html#jls-15.19	java::core::operators java::interview
operator-basic-042	What binary fill does the unsigned right shift (`>>>`) operator perform?	Zero fill: it always fills the vacated leftmost bits with `0` regardless of the original sign.		no05_operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/specs/jls/se21/html/jls-15.html#jls-15.19	java::core::operators java::interview
operator-basic-043	Why does an unsigned right shift (`>>>`) on a negative integer produce a large positive value?	Because the sign bit (MSB) is replaced by `0` in the leftmost position, transforming the two's complement negative representation into a positive number.		no05_operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/specs/jls/se21/html/jls-15.html#jls-15.19	java::core::operators java::interview
operator-basic-044	What scope does the pattern variable declared in an `instanceof` pattern match have?	It is flow-scoped, restricted by the compiler to the conditional block where the type is guaranteed to be true.		no05_operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/specs/jls/se21/html/jls-14.html#jls-14.30	java::core::operators java::interview
operator-basic-045	What JVM operand stack behavior distinguishes postfix increment (`x++`) from prefix increment (`++x`)?	Postfix pushes the old value onto the stack before incrementing the local variable slot; prefix increments the local variable slot before pushing the value onto the stack.		no05_operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/specs/jls/se21/html/jls-15.html#jls-15.14.2	java::core::operators java::interview
