ID	Question	Code	Answer	Explanation	Source	Tags
design_patterns-code-001	What is the threading bug in this lazy-initialization Singleton implementation, and how is it corrected?	public static MyService getInstance() {\n    if (instance == null) {\n        instance = new MyService();\n    }\n    return instance;\n}	It is not thread-safe. Multiple threads can evaluate the check concurrently and create multiple instances. Correct by using synchronized double-checked locking with a volatile instance variable.	To fix this, declare the instance field as volatile and synchronize on MyService.class with a double-check check.	no43_design_patterns/theory/01-singleton-concepts.md	java::core::design-patterns java::code java::interview
design_patterns-code-002	What design pattern is implemented here, and how does the static inner class guarantee thread safety?	public final class Service {\n    private Service() {}\n    private static class Holder {\n        private static final Service INSTANCE = new Service();\n    }\n    public static Service getInstance() {\n        return Holder.INSTANCE;\n    }\n}	Bill Pugh Singleton. The JVM's class loader guarantees thread-safe initialization of static fields when the class is loaded.	Holder is only loaded when getInstance() references Holder.INSTANCE, achieving lazy thread-safe initialization without synchronized blocks.	no43_design_patterns/theory/01-singleton-concepts.md	java::core::design-patterns java::code
design_patterns-code-003	What design pattern does this code demonstrate, and what mechanism does the JVM use at runtime to resolve the correct implementation?	abstract class DialogCreator {\n    public void show() {\n        Button ok = createButton();\n        ok.paint();\n    }\n    protected abstract Button createButton();\n}	Factory Method pattern. The JVM dispatches the createButton() call dynamically using virtual method tables (vtables) lookup.	Subclasses override the abstract createButton() factory method to return concrete Button objects, deferring instantiation decisions.	no43_design_patterns/theory/01-singleton-concepts.md	java::core::design-patterns java::code
design_patterns-code-004	What design pattern does this fluent instantiation code represent, and what does the final method return?	User u = new User.Builder("Bob")\n                 .age(30)\n                 .role("ADMIN")\n                 .build();	Builder pattern. The build() method returns a fully constructed, immutable User object after validation.	The Builder pattern replaces telescoping constructors, returning a private-constructor instance of User with fields configured via setter methods.	no43_design_patterns/theory/01-singleton-concepts.md	java::core::design-patterns java::code
design_patterns-code-005	What pattern does this notification loop belong to, and what happens at runtime when update is invoked?	public void notifyAll(String msg) {\n    for (Observer observer : observers) {\n        observer.update(msg);\n    }\n}	Observer pattern. The JVM dynamically dispatches the update(msg) call to the concrete implementation class of each Observer.	The subject stores observers as interfaces in a list, notifying each concrete listener polymorphic-wise upon state changes.	no43_design_patterns/theory/02-observer-concepts.md	java::core::design-patterns java::code
design_patterns-code-006	What design pattern is represented by this interface, and what is its goal?	public interface WidgetFactory {\n    Button createButton();\n    Checkbox createCheckbox();\n}	Abstract Factory pattern. Its goal is to create families of related objects (matching widgets) without specifying concrete classes.	Concrete factories (e.g. MacWidgetFactory) implement this interface to construct compatible products that match a specific theme.	no43_design_patterns/theory/01-singleton-concepts.md	java::core::design-patterns java::code
design_patterns-code-007	What design pattern does this copy constructor-based cloning mechanism represent?	public class Document implements Cloneable {\n    private String content;\n    public Document(Document target) {\n        if (target != null) this.content = target.content;\n    }\n    public Document clone() { return new Document(this); }\n}	Prototype pattern. It clones an existing configured Document instance instead of instantiating subclasses from scratch using new.	Cloning provides a way to duplicate objects containing complex state, bypassing constructors with initial defaults.	no43_design_patterns/theory/01-singleton-concepts.md	java::core::design-patterns java::code
design_patterns-code-008	What design pattern is shown in this Adapter implementation, and does it use class or object adaptation?	public class CableAdapter implements TypeC {\n    private final UsbCable oldCable;\n    public CableAdapter(UsbCable old) { this.oldCable = old; }\n    public void connect() { oldCable.plugIn(); }\n}	Adapter pattern (Object Adapter variant). It uses composition to wrap a legacy class reference rather than subclass inheritance.	Because Java only supports single class inheritance, object composition is used to delegate target calls to the wrapped adaptee.	no43_design_patterns/theory/01-singleton-concepts.md	java::core::design-patterns java::code
design_patterns-code-009	What design pattern is shown in this Coffee wrapping class, and how does it compute the price?	public class MilkDecorator implements Coffee {\n    private final Coffee coffee;\n    public MilkDecorator(Coffee c) { this.coffee = c; }\n    public double getCost() { return coffee.getCost() + 0.5; }\n}	Decorator pattern. It computes price by invoking the wrapped Coffee instance's cost and adding the milk surcharge.	Decorators wrap a reference to the same interface, extending component behavior dynamically at runtime without subclassing.	no43_design_patterns/theory/01-singleton-concepts.md	java::core::design-patterns java::code
design_patterns-code-010	What pattern does this Image surrogate class represent, and how does it manage the lifecycle of RealImage?	public class ProxyImage implements Image {\n    private RealImage realImage;\n    private String filename;\n    public void display() {\n        if (realImage == null) realImage = new RealImage(filename);\n        realImage.display();\n    }\n}	Proxy pattern (Virtual/Lazy-Loading variant). It instantiates the RealImage target object only when display() is actually invoked.	This controls access and delays resource-intensive instantiation until the real object is requested by the client.	no43_design_patterns/theory/01-singleton-concepts.md	java::core::design-patterns java::code
design_patterns-code-011	What design pattern is shown here, and how are the algorithms made interchangeable?	public class Context {\n    private Strategy strategy;\n    public void execute() {\n        strategy.algorithm();\n    }\n}	Strategy pattern. The algorithms are interchangeable because Context depends on a Strategy interface configured by the client.	The client sets the active Strategy instance at runtime, allowing the context to switch execution behaviors dynamically.	no43_design_patterns/theory/01-singleton-concepts.md	java::core::design-patterns java::code
design_patterns-code-012	What design pattern is demonstrated here, and why is the main template method declared final?	public abstract class Importer {\n    public final void importData() {\n        read();\n        parse();\n    }\n    protected abstract void read();\n    protected abstract void parse();\n}	Template Method pattern. The main method is final to prevent subclasses from modifying the execution order of the algorithm.	It defines the execution workflow skeleton, delegating individual steps (read, parse) to subclass overrides.	no43_design_patterns/theory/02-observer-concepts.md	java::core::design-patterns java::code
