ID	Front	Back	Extra	Source	Tags
control-extra-001	Why does Java require `boolean` conditions instead of accepting numbers like `0` and `1`?	Because Java keeps truth values separate from numeric values.	This reduces accidental bugs where a number is used as a condition without clear intent. In Java, `if (count)` is invalid even if `count` is `0` or `1`; you must write a boolean expression such as `count > 0`. The word “condition” therefore means a real boolean decision, not just a value that Java guesses how to interpret.	06-control-flow/theory/01-if-else-switch.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow
control-extra-002	Why does branch order matter in an `else if` chain?	Only the first matching branch runs.	If a broad condition appears before a specific one, the specific one may never run. For grading, `score >= 60` before `score >= 90` would classify a score of 95 as merely passing instead of an A. Read an `else if` chain from top to bottom as a priority list.	06-control-flow/theory/01-if-else-switch.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow
control-extra-003	Why should braces be used even for one-line `if` statements?	They prevent ambiguity and make later edits safer.	Without braces, an `else` binds to the nearest unmatched `if`, which can surprise readers. Braces also prevent bugs when someone later adds a second line and assumes it is inside the branch. Clear control flow is more important than saving two characters.	06-control-flow/theory/01-if-else-switch.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow
control-extra-004	Why are guard clauses often clearer than deeply nested `if` statements?	They handle invalid or special cases early so the main logic stays flat.	A guard clause is not just “return early”; it is a readability technique. It says: “If this precondition is not met, this method has nothing useful to do.” After the guard clauses, the remaining code can focus on the normal path. This is especially helpful when checking nulls, permissions, empty input, or invalid state.	06-control-flow/terms/01-control-flow-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::term
control-extra-005	Why can switch fall-through be dangerous?	A missing `break` can accidentally run code from later cases.	In a traditional switch, execution continues until it hits `break`, `return`, or the end of the switch. This can be useful when several cases intentionally share logic, but accidental fall-through changes behavior silently. Arrow switch cases avoid this by not falling through.	06-control-flow/theory/01-if-else-switch.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::interview
control-extra-006	Why is `while` better than `for` when the number of iterations is unknown?	Because `while` emphasizes “repeat while this condition remains true.”	A classic `for` loop is strongest when there is a clear counter range. A `while` loop is better for input reading, retrying, waiting, or processing until a state changes. The number of iterations may depend on user input, file contents, network state, or another external condition.	06-control-flow/theory/02-loops.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow
control-extra-007	Why does `do-while` always run at least once?	The condition is checked after the body.	This makes `do-while` useful for menus or prompts where the program must show something before deciding whether to repeat. The tradeoff is that it can surprise readers if the body should only run when a condition is already true.	06-control-flow/theory/02-loops.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow
control-extra-008	Why is enhanced `for` not always the best loop?	It hides the index and is not ideal when you need index-based changes.	Enhanced `for` is excellent for reading each element. But if you need the index, compare neighboring elements, update array elements by position, or remove from a collection safely, another loop form may communicate the intent better. The loop type should match the job, not just be shorter.	06-control-flow/theory/02-loops.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow
control-extra-009	Why are accidental infinite loops common?	The loop condition never becomes false, often because the update is missing or wrong.	Every loop needs a believable termination story. In `while (i < 3)`, something must eventually change `i` or the condition. Infinite loops are not always wrong, but intentional infinite loops need a controlled exit path such as `break`, `return`, or shutdown logic.	06-control-flow/theory/02-loops.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow
control-extra-010	Why does `continue` behave differently from `break`?	`continue` skips only the current iteration; `break` exits the loop.	Use `continue` when one item should be ignored but the loop should keep processing later items. Use `break` when the loop's purpose is finished, such as when a matching item has been found. Confusing the two changes whether later iterations happen.	06-control-flow/theory/03-break-continue-return.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow
control-extra-011	Why can `return` be stronger than `break` inside a loop?	`return` exits the whole method, while `break` exits only the nearest loop.	If a method is searching for a result, returning immediately after finding it can be clearer than setting a flag and breaking. But `return` also skips all remaining method logic, so it should be used when the method is truly done.	06-control-flow/theory/03-break-continue-return.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow
control-extra-012	Why is a switch expression required to be exhaustive?	Because it must always produce a value.	A statement can simply do nothing for unmatched cases, but an expression used in assignment must produce something. Exhaustiveness forces the code to cover all possible inputs or provide `default`, which prevents missing-result bugs.	06-control-flow/theory/04-switch-expression-labeled-control.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::interview
control-extra-013	Why is `yield` needed in block switch expression cases?	A block can contain multiple statements, so Java needs a clear value for the expression branch.	`yield` says “this is the value of this switch branch.” It is different from `return`, which exits the method. This distinction matters because switch expressions are nested inside a larger method, while `return` controls the method itself.	06-control-flow/theory/04-switch-expression-labeled-control.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow
control-extra-014	Why can labeled `break` be useful in nested loops?	It can exit an outer loop directly without flags.	Plain `break` exits only the nearest loop. In nested search code, a labeled `break` can express “stop the whole search now.” Still, labels should be rare; if the nested logic grows complex, extracting a method and using `return` is often clearer.	06-control-flow/theory/04-switch-expression-labeled-control.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow
control-extra-015	Why is control flow best learned through output prediction?	Because the real skill is tracing the path the program actually takes.	Definitions help, but control flow mistakes usually happen when reading code: which branch ran, how many iterations happened, whether `continue` skipped a print, or whether `return` ended the method. Output-prediction cards train the habit of tracing execution step by step.	06-control-flow/README.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow
control-flow-aug-extra-001	What should you understand deeply about `What is control flow?`?	The order in which a program executes statements.	Review it as a rule you can apply, not just a term. Ask what code it allows, rejects, or makes easier to reason about. Then connect it to one realistic Java mistake. Source: 06-control-flow/terms/01-control-flow-terms.md	06-control-flow/terms/01-control-flow-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control_flow
control-flow-aug-extra-002	What should you understand deeply about `What is a branch?`?	A path selected by a condition or value, such as an if branch or switch case.	Review it as a rule you can apply, not just a term. Ask what code it allows, rejects, or makes easier to reason about. Then connect it to one realistic Java mistake. Source: 06-control-flow/terms/01-control-flow-terms.md	06-control-flow/terms/01-control-flow-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control_flow
