ID	Question	Code	Answer	Explanation	Source	Tags
control-code-001	What is printed?	"int score = 85;\nif (score >= 90) {\n    System.out.println(""A"");\n} else if (score >= 80) {\n    System.out.println(""B"");\n} else {\n    System.out.println(""C"");\n}"	`B`	The first condition is false, the second condition is true, and the rest is skipped.	no06_control_flow/theory/01-if-else-switch.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::code
control-code-002	What is printed?	"int score = 95;\nif (score >= 60) {\n    System.out.println(""Pass"");\n} else if (score >= 90) {\n    System.out.println(""A"");\n}"	`Pass`	The first matching branch runs, so the later stricter condition is never checked.	no06_control_flow/theory/01-if-else-switch.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::code
control-code-003	To which `if` statement does the `else` belong?	"if (loggedIn)\n    if (admin)\n        System.out.println(""Admin"");\n    else\n        System.out.println(""Not admin"");"	The nested 'else' belongs to the inner 'if (admin)' statement.	An `else` binds to the nearest unmatched `if`.	no06_control_flow/theory/01-if-else-switch.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::code java::interview
control-code-004	What is printed when `level` is `1`?	"switch (level) {\n    case 1:\n        System.out.println(""Beginner"");\n    case 2:\n        System.out.println(""Intermediate"");\n}"	`Beginner` then `Intermediate`	There is no `break`, so the traditional switch falls through from case 1 to case 2.	no06_control_flow/theory/01-if-else-switch.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::code
control-code-005	What is printed?	for (int i = 0; i < 3; i++) {\n    System.out.print(i);\n}	`012`	The loop runs with `i` equal to 0, 1, and 2.	no06_control_flow/theory/02-loops.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::code
control-code-006	What is the total number of times the loop body executes?	int i = 5;\nwhile (i < 3) {\n    System.out.println(i);\n    i++;\n}	0 times, because the condition (5 < 3) is false from the start.	`while` checks the condition before the first iteration, and `5 < 3` is false.	no06_control_flow/theory/02-loops.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::code
control-code-007	What is the total number of times the loop body executes?	int i = 5;\ndo {\n    System.out.println(i);\n    i++;\n} while (i < 3);	1 time, because the do-while body executes before checking the condition (5 < 3).	`do-while` runs the body before checking the condition.	no06_control_flow/theory/02-loops.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::code
control-code-008	What is printed?	"String[] names = {""Ann"", ""Bob""};\nfor (String name : names) {\n    System.out.print(name + "" "");\n}"	`Ann Bob `	Enhanced `for` visits each array element in order.	no06_control_flow/theory/02-loops.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::code
control-code-009	What is the bug?	int i = 0;\nwhile (i < 3) {\n    System.out.println(i);\n}	The loop is infinite.	`i` is never updated, so `i < 3` never becomes false.	no06_control_flow/theory/02-loops.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::code
control-code-010	What is printed?	for (int i = 0; i < 5; i++) {\n    if (i == 3) {\n        break;\n    }\n    System.out.print(i);\n}	`012`	`break` exits the loop when `i` is 3.	no06_control_flow/theory/03-break-continue-return.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::code
control-code-011	What is printed?	for (int i = 0; i < 5; i++) {\n    if (i == 2) {\n        continue;\n    }\n    System.out.print(i);\n}	`0134`	`continue` skips printing when `i` is 2, then the loop continues.	no06_control_flow/theory/03-break-continue-return.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::code
control-code-012	What is returned?	int findFirstEven(int[] numbers) {\n    for (int n : numbers) {\n        if (n % 2 == 0) {\n            return n;\n        }\n    }\n    return -1;\n}	Returns the first even number, or `-1` if none exists.	`return` exits the whole method as soon as the first even number is found.	no06_control_flow/theory/03-break-continue-return.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::code
control-code-013	What is printed?	"for (int row = 0; row < 2; row++) {\n    for (int col = 0; col < 3; col++) {\n        if (col == 1) {\n            break;\n        }\n        System.out.print(row + "":"" + col + "" "");\n    }\n}"	`0:0 1:0 `	Plain `break` exits only the inner loop.	no06_control_flow/theory/03-break-continue-return.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::code
control-code-014	What value is assigned to `label`?	"String status = ""NEW"";\nString label = switch (status) {\n    case ""NEW"" -> ""Create"";\n    case ""DONE"" -> ""Archive"";\n    default -> ""Unknown"";\n};"	`Create`	The switch expression chooses the matching arrow case and produces that value.	no06_control_flow/theory/04-switch-expression-labeled-control.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/flow.html	java::core::control-flow java::code
